Sex,Age,Occupation,Education,Elderly,Disabled,Chronic_Patient,Self_Reliance,Province_ID,Amphur_ID,District_Type,Main,Accommodation_Own,Accommodation_Rent,Accommodation_Public,Accommodation_Other,Accommodation_Other_Name,Accommodation_Doc_Type,Occupation_Own,Occupation_Rent,Occupation_Public,Occupation_Other,Occupation_Other_Name,Occupation_Doc_Type,Happiness,Owner_Income,Label
ญ,52,รับจ้างทั่วไป,ม.ต้น (มศ.1-3 หรือ ม.1-3),0,0,0,0,51,5101,5,160000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,80000,1
ช,66,ธุรกิจส่วนตัว,"ต่ำกว่าชั้นประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,93,9305,6,80000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,80000,1
ญ,53,รับจ้างทั่วไป,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,64,6405,6,80000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,7,80000,1
ญ,48,รับจ้างทั่วไป,ป.ตรี หรือเทียบเท่า,0,0,0,0,12,1201,3,320000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,80000,1
ช,68,รับจ้างทั่วไป,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,56,5603,6,160000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,80000,1
ญ,60,ไม่มีอาชีพ,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,50,5001,5,240000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,80000,1
ญ,54,เกษตร-ทำไร่,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,62,6201,6,80000,0,0,0,0,0,สิทธิในการทำเกษตรกรรม (ส.ป.ก.4-01),10,0,0,0,0,สิทธิในการทำเกษตรกรรม (ส.ป.ก.4-01),8,80000,1
ช,38,ค้าขาย,ม.ต้น (มศ.1-3 หรือ ม.1-3),0,0,0,0,93,9304,5,80000,0,0,0,0,0,"หนังสือรับรองการทำประโยชน์ (น.ส.3, น.ส.3 ก หรือ น.ส.3 ข)",0,0,0,0,0,0,7,80000,1
ญ,55,ค้าขาย,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,30,3001,5,160000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,80000,1
ญ,29,รับจ้างทั่วไป,"ต่ำกว่าชั้นประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,93,9309,6,80000,1,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",1,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",9,80000,1
ญ,79,ไม่มีอาชีพ,ไม่เคยศึกษา,0,0,0,0,95,9506,6,80000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,3,รับจ้าง,0,9,80000,1
ช,32,รับจ้างทั่วไป,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,67,6709,6,80000,0,0,0,0,0,แบบยื่นภาษีบำรุงท้องที่ (ภ.บ.ท.5),0,0,0,0,0,0,8,80000,1
ญ,59,เกษตร-ทำนา,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,40,4004,5,240000,0,0,0,0,0,"หนังสือรับรองการทำประโยชน์ (น.ส.3, น.ส.3 ก หรือ น.ส.3 ข)",0,0,0,0,0,0,8,80000,1
ญ,46,รับจ้างทั่วไป,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,31,3109,6,80000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,80000,1
ช,51,ค้าขาย,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,15,1506,5,80000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,7,80000,1
ช,83,เกษตร-ทำนา,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,38,3804,6,80000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",15,0,0,0,0,แบบยื่นภาษีบำรุงท้องที่ (ภ.บ.ท.5),8,80000,1
ญ,45,เกษตร-ทำนา,ม.ต้น (มศ.1-3 หรือ ม.1-3),0,0,0,0,38,3801,5,80000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,80000,1
ช,56,รับจ้างทั่วไป,"ต่ำกว่าชั้นประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,94,9407,6,80000,0,0,0,0,0,แบบยื่นภาษีบำรุงท้องที่ (ภ.บ.ท.5),0,0,0,0,0,0,7,80000,1
ญ,29,รับจ้างทั่วไป,ป.ตรี หรือเทียบเท่า,0,0,0,0,53,5301,5,80000,1,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,80000,1
ญ,37,เกษตร-ทำสวน,ม.ปลาย (มศ.4-5 หรือ ม.4-6 หรือ ปวช.),0,0,0,0,80,8009,5,160000,1,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",1,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",9,80000,1
ช,40,เกษตร-ทำนา,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,56,5604,5,80000,4,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",3,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",8,80000,1
ญ,53,รับจ้างทั่วไป,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,50,5013,5,160000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,80000,1
ช,85,ไม่มีอาชีพ,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,66,6607,6,160000,1,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,7,80000,1
ญ,63,ค้าขาย,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,67,6702,6,80000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,80000,1
ช,42,เกษตร-ทำสวน,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,91,9105,6,240000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",4,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",7,80000,1
ญ,45,รับจ้างทั่วไป,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,12,1204,6,240000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,80000,1
ช,56,เกษตร-ทำไร่,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,27,2704,6,400000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",10,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",10,80000,1
ญ,50,รับจ้างทั่วไป,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,25,2503,5,80000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,80000,1
ช,34,อาชีพอื่นๆ,ม.ต้น (มศ.1-3 หรือ ม.1-3),0,0,0,0,72,7209,6,160000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,80000,1
ช,28,เกษตร-ทำนา,ม.ต้น (มศ.1-3 หรือ ม.1-3),0,0,0,0,34,3407,6,80000,30,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,80000,1
ช,28,เกษตร-ทำนา,ม.ต้น (มศ.1-3 หรือ ม.1-3),0,0,0,0,34,3407,6,80000,30,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,80000,1
ช,42,เกษตร-ทำนา,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,34,3407,6,80000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,80000,1
ช,42,เกษตร-ทำนา,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,34,3407,6,80000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,80000,1
ญ,30,เกษตร-ทำนา,ม.ต้น (มศ.1-3 หรือ ม.1-3),0,0,0,0,34,3407,6,80000,15,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,80000,1
ญ,38,เกษตร-ทำนา,"ต่ำกว่าชั้นประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,94,9407,6,80000,1,0,0,0,0,แบบยื่นภาษีบำรุงท้องที่ (ภ.บ.ท.5),2,0,0,0,0,"หนังสือรับรองการทำประโยชน์ (น.ส.3, น.ส.3 ก หรือ น.ส.3 ข)",10,80000,1
ญ,50,รับจ้างทั่วไป,"ต่ำกว่าชั้นประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,94,9407,6,80000,0,0,0,0,0,แบบยื่นภาษีบำรุงท้องที่ (ภ.บ.ท.5),2,0,0,0,0,"หนังสือรับรองการทำประโยชน์ (น.ส.3, น.ส.3 ก หรือ น.ส.3 ข)",10,80000,1
ช,33,เกษตร-ทำนา,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,34,3407,6,80000,5,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,80000,1
ช,33,เกษตร-ทำนา,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,34,3407,6,80000,5,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,80000,1
ช,52,เกษตร-ทำนา,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,34,3407,6,80000,5,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,80000,1
ช,52,เกษตร-ทำนา,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,34,3407,6,80000,5,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,80000,1
ญ,78,เกษตร-ทำนา,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,34,3407,6,80000,14,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,80000,1
ญ,78,เกษตร-ทำนา,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,34,3407,6,80000,14,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,80000,1
ช,75,อาชีพอื่นๆ,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,95,9503,6,80000,0,0,0,0,ที่ดินของญาติ,0,0,0,0,10,น.ค.1,0,8,80000,1
ญ,21,ค้าขาย,ม.ปลาย (มศ.4-5 หรือ ม.4-6 หรือ ปวช.),0,0,0,0,43,4302,6,80000,0,0,0,0,0,"หนังสือรับรองการทำประโยชน์ (น.ส.3, น.ส.3 ก หรือ น.ส.3 ข)",0,0,0,0,0,0,10,80000,1
ญ,38,รับจ้างทั่วไป,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,76,7604,6,80000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,80000,1
ญ,72,ไม่มีอาชีพ,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,31,3101,6,160000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,80000,1
ช,60,เกษตร-ทำไร่,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,76,7605,5,80000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",4,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",9,80000,1
ญ,59,รับจ้างทั่วไป,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,51,5102,5,160000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",1,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",10,80000,1
ช,43,เกษตร-ทำนา,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,56,5604,5,80000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",1,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",9,80000,1
ช,44,เกษตร-ทำนา,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,34,3407,6,160000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",13,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",8,80000,1
ช,35,เกษตร-ทำไร่,ม.ปลาย (มศ.4-5 หรือ ม.4-6 หรือ ปวช.),0,0,0,0,67,6707,6,80000,0,0,0,0,0,แบบยื่นภาษีบำรุงท้องที่ (ภ.บ.ท.5),30,0,0,0,0,แบบยื่นภาษีบำรุงท้องที่ (ภ.บ.ท.5),9,80000,1
ช,45,เกษตร-ทำนา,ไม่เคยศึกษา,0,0,0,0,57,5715,6,160000,0,0,0,0,0,"หนังสือสิทธิทำกินในเขตป่าไม้ (สทก.1 ก, สทก.2 ก หรือ สทก.1 ข)",0,0,0,0,0,0,9,80000,1
ช,66,เกษตร-ทำนา,"ต่ำกว่าชั้นประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,67,6707,5,400000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,80000,1
ช,65,รับจ้างทั่วไป,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,61,6107,6,80000,1,0,0,0,0,สิทธิในการทำเกษตรกรรม (ส.ป.ก.4-01),10,0,0,0,0,สิทธิในการทำเกษตรกรรม (ส.ป.ก.4-01),8,80000,1
ญ,50,ค้าขาย,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,27,2707,6,320000,1,0,0,0,0,สิทธิในการทำเกษตรกรรม (ส.ป.ก.4-01),0,0,0,0,0,0,8,80000,1
ญ,62,รับจ้างทั่วไป,"ต่ำกว่าชั้นประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,67,6710,6,80000,0,0,0,0,0,0,0,0,0,0,0,0,8,80000,1
ญ,63,เกษตร-ทำไร่,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,67,6706,6,80000,1,0,0,0,0,สิทธิในการทำเกษตรกรรม (ส.ป.ก.4-01),16,0,0,0,0,สิทธิในการทำเกษตรกรรม (ส.ป.ก.4-01),8,80000,1
ช,62,เกษตร-ทำนา,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,39,3901,6,240000,1,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",12,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",8,80000,1
ญ,65,เกษตร-ทำนา,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,45,4508,5,80000,1,0,0,0,0,"หนังสือรับรองการทำประโยชน์ (น.ส.3, น.ส.3 ก หรือ น.ส.3 ข)",4,0,0,0,0,สิทธิในการทำเกษตรกรรม (ส.ป.ก.4-01),10,80000,1
ช,71,เกษตร-ทำนา,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,34,3407,6,80000,2,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,80000,1
ช,45,เกษตร-ทำนา,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,34,3407,6,80000,3,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,9,80000,1
ญ,86,เกษตร-ทำสวน,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,91,9105,6,240000,0,0,0,0,0,แบบยื่นภาษีบำรุงท้องที่ (ภ.บ.ท.5),0,0,10,0,0,0,8,80000,1
ช,61,รับจ้างทั่วไป,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,77,7706,6,400000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,80000,1
ญ,68,รับจ้างทั่วไป,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,72,7209,6,80000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,80000,1
ญ,27,เกษตร-ทำสวน,ม.ต้น (มศ.1-3 หรือ ม.1-3),0,0,0,0,93,9305,5,80000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,5,อื่น,0,9,80000,1
ญ,80,รับจ้างทั่วไป,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,61,6103,5,80000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,80000,1
ญ,50,รับจ้างทั่วไป,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,61,6103,5,80000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,8,80000,1
ญ,33,รับจ้างทั่วไป,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,16,1604,6,80000,0,0,0,0,0,0,0,0,0,0,0,0,9,80000,1
ญ,51,ค้าขาย,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,62,6201,5,160000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,7,80000,1
ญ,37,ไม่มีอาชีพ,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,42,4205,6,80000,0,0,0,1,ไม่มีเอกสารสิทธิ์,0,0,0,0,1,ไม่มีเอกสารสิทธิ์,0,8,80000,1
ญ,73,เกษตร-ทำสวน,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,51,5108,5,80000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",0,0,0,0,0,0,7,80000,1
ญ,72,เกษตร-ทำนา,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,47,4701,6,80000,0,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",5,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",10,80000,1
ช,50,เกษตร-ทำนา,"ประถมฯ (ป.4, ป.7, ป.6)",0,0,0,0,27,2706,5,80000,1,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",10,0,0,0,0,"โฉนดที่ดิน (น.ส.4, น.ส.4 ก, น.ส.4 ข, น.ส.4 ค, น.ส.4 ง หรือ น.ส.4 จ)",8,80000,1
